id,title,year,price_eur
9648097091362885364,This Lime Tree Bower,1988,7.08
10372030838973978438,Things Fall Apart,1905,42.71
10603049035045693152,Edna O'Brien,1955,5.83
10520768614638948147,"Look Homeward, Angel",1986,13.75
15826791155779268953,A Farewell to Arms,1996,24.16
14810720836663900082,When the Green Woods Laugh,2015,35.83
12866762331418528220,Terrible Swift Sword,2023,32.25
10756668599815727703,To a God Unknown,2024,72.5
12868215640982940078,Endless Night,1997,75.0
12445703944627659352,To a God Unknown,1992,78.54
11185655217197898075,Siddhartha,2002,82.08
17008993397708552393,Far From the Madding Crowd,2008,7.5
17403933707395730942,Beyond the Mexique Bay,1990,10.25
13191149823000708974,Specimen Days,1999,79.79
14363385306059593281,Rosemary Sutcliff,2001,25.5
12156437878027092007,Little Hands Clapping,2012,58.32
10243375944935189562,No Highway,1993,58.12
16043939496757350024,The Golden Apples of the Sun,1987,43.5
16641333665808415312,Sleep the Brave,2018,37.5
13254820816441734503,Gone with the Wind,1905,55.0
16252538339094226713,Butter In a Lordly Dish,2006,32.29
15402519662397375299,Fear and Trembling,1994,20.21
15817590444227702743,To Sail Beyond the Sunset,1998,79.79
12164757444643209465,Cabbages and Kings,2018,13.33
14691004229736542674,"Absalom, Absalom!",2024,74.25
17018655235771337249,Dulce et Decorum Est,2006,38.96
9981190965685828924,The Heart Is a Lonely Hunter,1997,18.75
17922216382964318478,Have His Carcase,2009,55.42
10892185659563275927,"Alone on a Wide, Wide Sea",1996,37.08
12570355989434455116,Nectar in a Sieve,2017,16.0
10548634619782858888,Precious Bane,2006,53.33
11735038926650928275,Number the Stars,1986,39.38
11114657967383369591,The House of Mirth,2010,37.71
11523349899749304117,Dulce et Decorum Est,2024,71.67
18386329729558290285,La Soumission comme passion,1988,70.0
11096165798671275441,This Lime Tree Bower,1994,34.38
16667017441417507234,As I Lay Dying,2017,71.88
12720422745208244636,Die Panne,2023,78.12
13802581857169245632,In Death Ground,2013,67.5
18215703257663005596,Dying of the Light,2000,66.88
17077182759486618364,The Soldier's Art,1988,43.5
14562183635629444811,The Lathe of Heaven,2022,63.33
9851219034052860974,Carrion Comfort,1990,63.0
13044156516101688311,The Mermaids Singing,2023,64.17
16997192807143091593,Death Be Not Proud,1994,39.17
14604383440748549541,Jesting Pilate,2015,56.88
15140460832679823756,Shall not Perish,2011,37.08
16629222071438220870,The Lathe of Heaven,1955,59.75
17241889107691257216,The Road Less Traveled,1996,45.0
10147390323493582144,Vanity Fair,2019,69.58
10002434022287032006,Sleep the Brave,2018,43.5
16562970153465996077,The Millstone,2000,51.5
16866896079485311950,Clouds of Witness,2017,10.21
13274081434416056671,I Will Fear No Evil,1990,20.5
14631534167260074307,Lilies of the Field,2004,31.04
12480819887187930684,Have His Carcase,2000,32.29
13313587186339630954,I Know Why the Caged Bird Sings,2023,22.71
10147255965801417255,O Pioneers!,1988,75.42
9705170889148731973,The Heart Is a Lonely Hunter,2012,38.33
16140958463979185973,East of Eden,1998,77.49
16272521496489516131,Of Mice and Men,2009,79.5
12781530452653765798,"The World, the Flesh and the Devil",2020,26.88
17027799482940550711,Surprised by Joy,2004,59.5
12577863065801374131,The Lathe of Heaven,2018,73.12
16419693067064564203,A Passage to India,2000,6.67
17364637040900021144,The Way Through the Woods,2008,3.75
17624050233923895490,No Highway,2015,16.0
16904041672403111159,Der arme Spielmann,2008,68.54
17001362440355711216,La progéniture du mal,1886,34.58
17960760560937739400,The Golden Bowl,2019,28.33
10212866184322620963,This Side of Paradise,2020,63.75
12757288057927429607,"Alone on a Wide, Wide Sea",1905,19.17
14547253697423782008,Fair Stood the Wind for France,2026,82.92
9608975706376487525,The Moving Finger,1993,35.62
13284664230039376640,The Monkey's Raincoat,1993,31.88
16350683993242948280,Many Waters,2014,43.33
16339268202032795513,Die Welt als Wille & Wahn,2007,38.0
15969441833391582219,Endless Night,2009,39.58
13026742066853197448,Tender Is the Night,2026,72.75
14677032298617673524,The Proper Study,1987,12.49
14708571738128530016,The Road Less Traveled,1990,5.21
13586829703577314598,Death Be Not Proud,2006,18.33
15509527338196069668,In Death Ground,2003,53.33
12080433714737022087,"Ah, Wilderness!",1987,77.29
10735833325992722410,Where Angels Fear to Tread,2023,28.96
11629540008911758971,Of Human Bondage,2005,23.0
9987496868942857964,The Green Bay Tree,2008,44.16
14499175307968816968,Paths of Glory,1998,34.99
15482572436566803603,Vanity Fair,2013,43.75
16795946097888264439,Le Siècle de la rue voisine,2005,13.75
18288376402325855140,Fair Stood the Wind for France,1958,72.0
17351863939519779398,Blue Remembered Earth,1994,29.79
14272088084672324811,The Far-Distant Oxus,2023,12.29
15525513919362247876,The Line of Beauty,1886,75.83
18392227475523875735,I Will Fear No Evil,2004,17.92
17161639057450972866,Tiger! Tiger!,1987,13.33
12002356559114230862,Everything is Illuminated,1993,25.5
15739763823291068267,The Moon by Night,2004,67.49
15204050658923421409,Butter In a Lordly Dish,1955,14.17
14729188230577921813,Have His Carcase,1989,34.25
16450736010617821058,Bury My Heart at Wounded Knee,1990,77.71
18393022726830288803,All the King's Men,1883,38.75
10489036274521702332,Everything is Illuminated,2010,50.0
16422842976291141957,The Proper Study,1986,19.5
14188055165302208900,Effi Briest,1871,9.75
14311635493931105747,The Road Less Traveled,1995,14.5
13642451270174309100,A Swiftly Tilting Planet,1991,79.75
10375455083862692496,The Moon by Night,2014,59.79
14727969621165553334,The Last Temptation,1986,36.25
13202760584433979660,This Side of Paradise,2024,74.16
9237367934432197348,Jacob Have I Loved,1988,7.92
14456034492573998653,In a Glass Darkly,2002,47.5
12736928061952034513,Let Us Now Praise Famous Men,1996,19.99
13853068597039543200,A Handful of Dust,2025,34.99
14439938102703710084,Bekenntnisse des Hochstaplers Felix Krull,2013,53.33
13220962554786610519,The Painted Veil,2005,19.17
12847383378196612252,Shall not Perish,2007,31.0
17296639486277069413,Unweaving the Rainbow,2017,36.0
16417302598607394164,O Jerusalem!,1986,38.33
13974315709318417310,The Wind's Twelve Quarters,2024,77.5
13792360080064199374,Sleep the Brave,2008,63.32
11990054655981010841,La Promise du voyeur,2007,23.75
13125037856770029540,Specimen Days,2003,70.83
14521618436243851864,Have His Carcase,2016,15.25
14919272177527082475,Little Hands Clapping,2023,65.21
11463661667465573045,Le Couloir de tous les mépris,2024,51.25
10614644909283346443,Dying of the Light,2002,46.66
10977650360602405389,Cabbages and Kings,1988,27.08
13242262728995822900,O Pioneers!,2025,54.99
13505032159238450774,Jesting Pilate,1991,72.0
13867653188840042247,Die Erschiessung des Landesverräters Ernst S.,2010,8.75
10866981934380499597,That Hideous Strength,1986,35.5
11785310862522249077,Tender Is the Night,2014,75.0
14626160062579258113,I Will Fear No Evil,2008,21.25
9651160467465944336,The Violent Bear It Away,2018,25.42
16517838332124777355,Oh! To be in England,1992,45.75
12547093007677984051,The Wealth of Nations,2005,75.83
11280781350219381446,A Catskill Eagle,1958,67.25
13125212125071893675,The Lathe of Heaven,2015,6.88
11727767440720318227,Wildfire at Midnight,2017,59.58
15287906155655055761,Frequent Hearses,2016,25.83
16452046819699698487,The Monkey's Raincoat,2001,40.0
16568853037952493117,Consider the Lilies,2022,51.25
10352785665360359182,Blue Remembered Earth,2020,72.5
9837544217241580836,"If Not Now, When?",2011,54.58
14531674421784207590,Taming a Sea Horse,2016,37.49
14703573720114856906,Unterm Rad,2016,52.25
17451983568016399284,Butter In a Lordly Dish,2016,15.42
16476743135356944814,Everything is Illuminated,2009,54.17
14341434452636218774,The Curious Incident of the Dog in the Night-Time,2011,47.0
17725184547474780416,Shall not Perish,1995,30.0
17542038270845646124,A Farewell to Arms,1989,49.17
15848370719678105686,All the King's Men,1992,18.33
16049679170995380148,L'Odyssée invisible,1995,79.58
16411150411361693014,Tirra Lirra by the River,2011,39.38
9711924725100546559,Great Work of Time,1997,29.0
15048571544782956641,Precious Bane,2024,13.33
10147640826319796779,Tender Is the Night,2018,71.0
13626054062568666035,Taming a Sea Horse,1987,65.42
9601500769154232765,Consider the Lilies,2014,79.58
16929274698071488683,Ego Dominus Tuus,1998,31.67
14163560539576428907,O Pioneers!,2017,31.5
12623847917755093332,Stranger in a Strange Land,2012,62.92
13954968910081869498,The Way Through the Woods,2025,17.71
12495414354268891904,Das Versprechen,2007,10.0
16658809546969202924,The Way of All Flesh,1996,6.5
11150425085856416041,The Green Bay Tree,2013,74.99
12156448689969428870,Der Tod in Venedig und andere Erzählungen,1871,3.75
16280227182882410381,Rosemary Sutcliff,1997,23.75
16213485484307987499,The Wealth of Nations,2001,82.08
16385131498342444616,Little Hands Clapping,1993,40.62
11645128442074160266,The Road Less Traveled,2002,77.5
18207951787281932950,Recalled to Life,2000,51.25
14242981605909537920,Der Vulkan,1995,32.92
13307407748604568620,The Last Enemy,2000,61.88
11730337269054254129,If I Forget Thee Jerusalem,2000,18.75
16994590166860699363,The Wealth of Nations,2000,11.5
16561999209001869218,Blue Remembered Earth,1994,41.25
17844701443582208767,Pale Kings and Princes,2007,8.75
9639967063708594803,Many Waters,2012,42.0
18098382893396142926,The Parliament of Man,2009,78.33
15998774219491599534,The Other Side of Silence,1988,58.12
13362392050470584285,The Last Temptation,2000,30.83
10599729571641672672,Ego Dominus Tuus,1987,43.33
11554679636285851175,In Death Ground,2004,31.88
12553025798404905225,The Daffodil Sky,2000,71.66
10166254387665444646,Great Work of Time,2006,59.16
10116569337451047186,Recalled to Life,2026,39.58
12182713967906478656,Death Be Not Proud,2026,30.5
11862663133026413049,The Mirror Crack'd from Side to Side,2013,46.04
13371600273018586231,Mr Standfast,2019,16.67
14394118618752283634,Le Couloir de tous les mépris,1988,18.5
11893983774998646801,L'Odyssée invisible,2006,82.92
14478205214073459270,Clouds of Witness,1993,25.0
12923928120190985114,The Last Enemy,2005,26.99
14057372936549041628,The Doors of Perception,1999,9.58
13648533919086721449,This Side of Paradise,2006,36.5
13803380739202166566,The Doors of Perception,1955,28.96
18266830214923497157,An Instant In The Wind,1904,55.21
11848792413922807188,L'Odyssée invisible,2014,33.5
12270051538148774088,Consider Phlebas,1994,9.17
9463639424957608143,Infinite Jest,2000,18.54
14511606175249064366,Bury My Heart at Wounded Knee,1990,25.82
11042658324390411083,The Skull Beneath the Skin,2015,29.79
9445407149127137066,Ganz unten,1958,10.0
17205438550127579131,Where Angels Fear to Tread,1993,37.75
14480421454681262512,The Doors of Perception,2005,18.33
12397163336159596611,The Way of All Flesh,2007,21.0
10890344973616113758,The Millstone,1993,52.92
11276272748702474184,Arms and the Man,1991,10.83
17996809161620660166,Le Siècle de la rue voisine,2019,79.58
17990424986647757976,The Man Within,1990,26.66
13426962824278797581,Surprised by Joy,2004,33.25
9726880363786888318,Le Couloir de tous les mépris,2008,21.0
13295302576209026365,A Time to Kill,1994,4.58
16674683777097616512,The Lathe of Heaven,1999,14.99
18042767617950310113,Cover Her Face,2025,28.5
9336377469087961680,Tödliche Versprechen/Das Imperium der Wölfe,2013,50.42
17530185823050349829,From Here to Eternity,2016,9.5
11034142843755192161,The Line of Beauty,1993,29.17
11671970144876573668,In a Dry Season,2015,57.0
13522092364136867861,I Will Fear No Evil,2003,58.12
11198686962398288131,The House of Mirth,2020,66.66
18094013350212738881,Cabbages and Kings,1993,74.17
12755751137441730373,Waiting for the Barbarians,1987,10.83
15271662625933581400,The Curious Incident of the Dog in the Night-Time,1993,52.92
10836737359279409838,I Know Why the Caged Bird Sings,1995,71.5
11669207155948493165,The Glory and the Dream,2004,76.75
18271317595355758461,Let Us Now Praise Famous Men,2014,22.08
11537753511991853603,All Passion Spent,1955,72.08
11294982847122117185,Nine Coaches Waiting,2004,26.99
17800563207730089634,Down to a Sunless Sea,2026,39.99
13566013049593543021,Waiting for the Barbarians,2012,79.38
11752416941885133997,Brandy of the Damned,1988,64.99
13968549954474572323,Pourquoi je mens ?,2006,68.33
16405957015806499957,Clouds of Witness,2007,37.08
11664667369293236633,All the King's Men,2011,72.5
14390964294080736560,Quo Vadis,2021,49.0
11735609635742109681,A Time to Kill,1995,24.58
16287595920880610303,The Painted Veil,1883,46.25
14493599331675075929,The Moving Toyshop,1998,32.08
16275480433500532420,The Glory and the Dream,1998,64.99
17557411169327879422,The Last Enemy,2020,14.17
16467789360185697584,An Instant In The Wind,1988,32.29
9292846026305613910,Jesting Pilate,1991,22.49
17082860081355347160,For a Breath I Tarry,2014,71.04
11813916000952732148,No Country for Old Men,2004,69.99
16674030388349098824,The Man Within,2010,4.0
13480038684708012656,Many Waters,2008,4.16
14808111624998513083,A Time of Gifts,2021,47.99
11274521943141676352,Die Verwandlung/Erstes Leid,2011,13.0
11458742288146189696,Some Buried Caesar,1999,77.08
9547305015975611586,Arms and the Man,2020,57.08
15807045380750812725,Some Buried Caesar,2025,54.79
16961012452607670367,A Glass of Blessings,1989,14.5
12108549243213970650,Beyond the Mexique Bay,1994,22.25
10802310636874408564,Nectar in a Sieve,2012,4.17
11596737202262141723,I Sing the Body Electric,2017,37.29
9329930016783867048,Little Hands Clapping,1905,69.79
9950900161178870799,Far From the Madding Crowd,1995,57.92
17177241099234153759,Moab Is My Washpot,2026,26.46
13397502986290571157,To Your Scattered Bodies Go,1958,15.83
17540898826767607697,Fear and Trembling,2018,46.66
13541171213271761517,Ego Dominus Tuus,1994,46.25
16250447665973562610,Tender Is the Night,1991,65.21
11878779019540025710,A Passage to India,2026,25.42
17330839189390116968,I Know Why the Caged Bird Sings,1883,35.42
11407841442620507656,Ein fliehendes Pferd,1987,54.58
11731346657309834667,No Country for Old Men,1989,77.5
14401291613179347389,The Waste Land,2019,34.99
9322578573439039697,I Know Why the Caged Bird Sings,1992,26.04
11776525397385381549,Look to Windward,2004,20.83
18137218051545788052,The Line of Beauty,1988,42.71
14741416413754709941,Consider Phlebas,2025,7.92
9240676009468109703,The Grapes of Wrath,1996,57.5
13966943665748098937,The Proper Study,2014,21.0
11402744495189372261,The Road Less Traveled,1997,27.5
15032879131626863988,The Proper Study,2024,65.0
17309298167294654974,The Wives of Bath,2012,18.75
13828166898877329939,The Violent Bear It Away,2018,62.75
9462654662926133658,Pourquoi je mens ?,1996,26.75
12936883492697173818,The Heart Is Deceitful Above All Things,2006,20.0
15022820369873444864,After Many a Summer Dies the Swan,2011,32.25
12176572421895524754,Nine Coaches Waiting,1988,13.75
18136682565603436275,A Passage to India,2009,32.71
15040292610441038568,The Moon by Night,2021,50.0
15962641940517627359,Recalled to Life,2015,51.25
15309841068419546384,Everything is Illuminated,1995,53.0
17313117823561845016,Sterbender Cato,2004,78.33
10196109736028551664,All Passion Spent,1886,81.67
13427333577225808429,"Look Homeward, Angel",1905,53.33
